Timestamp,Field_ID,Asset_ID,Ambient_Temperature_C,Humidity_Percentage,Daily_Rainfall_mm,Soil_Moisture_Percentage,Nitrogen_N_ppm,Phosphorus_P_ppm,Potassium_K_ppm
2025-07-07,FLD_06,EQP_006,16.3,47.0,0.0,61.2,48.2,30.1,37.3
2025-07-08,FLD_01,EQP_001,28.8,21.9,0.0,45.9,48.5,26.4,49.1
2025-07-08,FLD_02,EQP_002,27.6,20.1,0.0,13.8,55.5,35.9,32.8
2025-07-08,FLD_03,EQP_003,9.3,70.1,0.0,40.6,62.5,35.6,43.0
2025-07-08,FLD_04,EQP_004,18.5,47.5,0.0,58.7,42.4,30.1,49.9
2025-07-08,FLD_05,EQP_005,32.1,28.5,0.0,29.0,51.1,21.1,42.4
2025-07-08,FLD_06,EQP_006,19.8,61.2,0.0,62.4,44.2,24.7,40.2
2025-07-09,FLD_01,EQP_001,34.9,35.8,0.12,36.0,51.1,23.2,32.4
2025-07-09,FLD_02,EQP_002,29.3,15.2,0.0,18.2,49.9,20.2,47.1
2025-07-09,FLD_03,EQP_003,19.4,66.8,0.0,31.7,49.4,23.5,40.7
2025-07-09,FLD_04,EQP_004,18.1,50.8,0.0,52.6,55.4,30.6,38.5
2025-07-09,FLD_05,EQP_005,30.3,23.4,0.0,42.2,45.8,25.3,41.1
2025-07-09,FLD_06,EQP_006,21.4,66.3,0.39,65.8,58.0,32.6,41.4
2025-07-10,FLD_01,EQP_001,37.3,38.4,0.05,46.2,52.5,31.8,34.1
2025-07-10,FLD_02,EQP_002,32.8,22.2,0.16,18.0,52.4,28.1,37.5
2025-07-10,FLD_03,EQP_003,17.3,51.5,0.17,42.9,59.2,27.4,35.5
2025-07-10,FLD_04,EQP_004,17.3,55.3,0.0,59.9,49.2,20.0,52.2
2025-07-10,FLD_05,EQP_005,31.1,36.9,0.0,35.0,67.6,31.8,30.5
2025-07-10,FLD_06,EQP_006,15.4,45.5,0.0,57.5,43.7,16.9,44.0
2025-07-11,FLD_01,EQP_001,37.7,42.4,0.0,52.7,45.0,35.3,41.0
2025-07-11,FLD_02,EQP_002,44.3,28.2,0.0,12.5,59.5,27.3,50.1
2025-07-11,FLD_03,EQP_003,14.0,48.4,0.0,30.1,48.0,34.6,44.9
2025-07-11,FLD_04,EQP_004,14.9,43.1,0.0,46.7,43.1,31.2,38.8
2025-07-11,FLD_05,EQP_005,32.5,46.8,0.0,34.9,50.0,27.4,43.6
2025-07-11,FLD_06,EQP_006,15.9,71.8,0.0,70.2,47.9,31.4,42.6
2025-07-12,FLD_01,EQP_001,33.0,47.6,0.0,38.5,51.7,33.8,43.2
2025-07-12,FLD_02,EQP_002,33.8,43.9,0.0,16.4,55.4,31.9,45.3
2025-07-12,FLD_03,EQP_003,13.0,59.1,0.0,27.9,52.4,24.9,39.7
2025-07-12,FLD_04,EQP_004,13.8,52.5,0.0,58.6,38.3,32.0,40.5
2025-07-12,FLD_05,EQP_005,27.5,20.0,0.0,38.2,41.5,31.9,41.7
2025-07-12,FLD_06,EQP_006,14.9,75.9,0.27,67.3,42.8,39.8,31.6
2025-07-13,FLD_01,EQP_001,34.8,42.3,0.2,52.6,47.5,33.7,33.7
2025-07-13,FLD_02,EQP_002,40.3,33.3,0.0,12.3,43.7,21.1,42.5
2025-07-13,FLD_03,EQP_003,13.2,65.7,0.0,34.5,54.4,33.3,36.9
2025-07-13,FLD_04,EQP_004,10.8,53.3,0.0,45.6,60.4,27.2,29.5
2025-07-13,FLD_05,EQP_005,29.8,27.7,0.0,46.7,59.2,31.2,39.3
2025-07-13,FLD_06,EQP_006,18.2,49.0,0.0,55.2,66.2,23.6,41.7
2025-07-14,FLD_01,EQP_001,39.7,31.2,0.0,38.8,40.1,28.1,35.8
2025-07-14,FLD_02,EQP_002,33.9,51.1,0.0,16.6,61.9,33.8,40.0
2025-07-14,FLD_03,EQP_003,12.7,78.7,0.01,31.5,52.5,32.5,43.3
2025-07-14,FLD_04,EQP_004,22.5,57.4,0.13,52.6,57.0,31.0,45.5
2025-07-14,FLD_05,EQP_005,36.6,30.9,0.0,34.1,28.5,29.6,28.9
2025-07-14,FLD_06,EQP_006,17.7,55.2,0.0,61.0,57.2,32.1,38.1
2025-07-15,FLD_01,EQP_001,33.2,26.4,0.0,35.0,52.8,31.2,40.8
2025-07-15,FLD_02,EQP_002,29.9,48.4,0.0,15.5,54.4,38.8,39.8
2025-07-15,FLD_03,EQP_003,13.0,73.2,0.0,41.5,61.5,26.8,34.0
2025-07-15,FLD_04,EQP_004,18.9,52.6,0.06,46.5,46.4,20.7,35.0
2025-07-15,FLD_05,EQP_005,31.0,27.4,0.0,47.3,47.4,26.2,38.3
2025-07-15,FLD_06,EQP_006,18.0,62.3,0.0,59.5,41.0,27.3,32.6
2025-07-16,FLD_01,EQP_001,30.9,41.8,0.0,41.3,55.4,41.7,43.3
2025-07-16,FLD_02,EQP_002,32.0,31.4,0.0,14.4,65.2,34.7,49.0
2025-07-16,FLD_03,EQP_003,10.9,70.3,0.03,32.9,62.6,31.8,43.8
2025-07-16,FLD_04,EQP_004,17.5,57.8,0.01,56.8,41.8,29.4,44.7
2025-07-16,FLD_05,EQP_005,34.1,31.4,0.0,26.3,57.7,33.7,40.6
2025-07-16,FLD_06,EQP_006,13.2,56.9,0.0,65.9,44.5,38.4,38.7
2025-07-17,FLD_01,EQP_001,32.7,42.2,0.02,44.8,50.8,32.9,32.6
2025-07-17,FLD_02,EQP_002,36.1,18.0,0.0,18.6,47.4,26.6,39.1
2025-07-17,FLD_03,EQP_003,20.3,69.6,0.0,26.4,55.3,25.4,42.9
2025-07-17,FLD_04,EQP_004,12.8,55.7,0.15,49.9,63.6,20.4,42.0
2025-07-17,FLD_05,EQP_005,33.9,33.6,0.08,40.6,48.6,33.5,38.6
2025-07-17,FLD_06,EQP_006,15.4,66.2,0.0,65.3,61.0,32.5,34.8
2025-07-18,FLD_01,EQP_001,27.1,38.6,0.0,46.1,29.7,29.6,37.8
2025-07-18,FLD_02,EQP_002,31.6,27.1,0.0,14.9,45.1,43.1,45.0
2025-07-18,FLD_03,EQP_003,18.9,56.1,0.0,35.5,52.4,30.0,36.5
2025-07-18,FLD_04,EQP_004,10.6,59.9,0.0,58.4,61.4,35.4,35.5
2025-07-18,FLD_05,EQP_005,30.5,47.4,0.0,33.9,60.3,23.2,44.2
2025-07-18,FLD_06,EQP_006,11.5,48.0,0.36,73.6,64.9,30.8,37.1
2025-07-19,FLD_01,EQP_001,37.8,19.1,0.0,42.4,45.9,23.0,41.8
2025-07-19,FLD_02,EQP_002,36.7,55.1,0.0,15.0,42.2,24.3,46.9
2025-07-19,FLD_03,EQP_003,14.8,56.3,0.0,39.6,50.5,29.6,41.5
2025-07-19,FLD_04,EQP_004,15.3,55.2,0.0,48.3,46.9,35.2,32.2
2025-07-19,FLD_05,EQP_005,40.4,34.5,0.0,33.6,52.0,34.6,29.7
2025-07-19,FLD_06,EQP_006,11.9,64.2,0.24,68.1,42.9,35.3,44.9
2025-07-20,FLD_01,EQP_001,34.6,39.6,0.0,48.5,57.9,20.6,45.7
2025-07-20,FLD_02,EQP_002,33.8,43.2,0.0,18.1,46.6,35.3,36.7
2025-07-20,FLD_03,EQP_003,16.2,52.1,0.0,32.7,65.1,29.6,33.3
2025-07-20,FLD_04,EQP_004,16.1,55.9,0.09,48.5,65.3,29.1,31.8
2025-07-20,FLD_05,EQP_005,35.2,36.7,0.0,45.0,38.3,32.3,36.4
2025-07-20,FLD_06,EQP_006,16.7,42.9,0.0,54.3,42.3,30.5,30.3
2025-07-21,FLD_01,EQP_001,37.3,41.6,0.0,48.7,43.9,23.3,39.5
2025-07-21,FLD_02,EQP_002,27.7,27.9,0.0,14.1,57.9,25.2,47.2
2025-07-21,FLD_03,EQP_003,14.4,42.6,0.0,34.7,61.9,31.0,48.2
2025-07-21,FLD_04,EQP_004,16.4,57.8,0.0,53.1,43.1,22.9,39.2
2025-07-21,FLD_05,EQP_005,33.3,50.8,0.0,46.2,42.4,42.1,38.5
2025-07-21,FLD_06,EQP_006,12.6,55.3,0.36,65.7,49.4,27.4,29.2
2025-07-22,FLD_01,EQP_001,30.4,45.6,0.0,43.1,30.6,28.9,43.9
2025-07-22,FLD_02,EQP_002,34.6,31.1,0.0,15.7,67.7,28.1,38.3
2025-07-22,FLD_03,EQP_003,19.2,60.1,0.0,28.0,43.1,40.8,44.8
2025-07-22,FLD_04,EQP_004,15.7,51.6,0.0,51.1,44.3,34.0,25.4
2025-07-22,FLD_05,EQP_005,30.4,49.0,0.0,46.8,59.6,36.2,46.1
2025-07-22,FLD_06,EQP_006,21.8,58.6,0.0,59.9,53.1,27.1,44.6
2025-07-23,FLD_01,EQP_001,32.2,47.9,0.0,52.2,48.3,32.3,36.4
2025-07-23,FLD_02,EQP_002,37.8,33.8,0.0,19.0,45.1,25.8,41.7
2025-07-23,FLD_03,EQP_003,11.6,48.4,0.0,28.0,43.2,23.7,30.9
2025-07-23,FLD_04,EQP_004,10.5,56.6,0.39,58.5,47.2,31.8,41.2
2025-07-23,FLD_05,EQP_005,35.9,25.3,0.14,46.0,55.1,33.7,33.6
2025-07-23,FLD_06,EQP_006,11.3,51.4,0.0,66.4,55.8,26.6,40.8
2025-07-24,FLD_01,EQP_001,30.8,19.0,0.0,49.3,58.1,34.0,28.3
2025-07-24,FLD_02,EQP_002,32.9,26.1,0.11,14.3,65.4,25.5,43.2
2025-07-24,FLD_03,EQP_003,22.6,64.3,0.01,33.0,48.6,33.1,36.7
2025-07-24,FLD_04,EQP_004,19.0,51.2,0.0,47.7,47.5,30.1,30.8
2025-07-24,FLD_05,EQP_005,29.5,28.3,0.0,35.1,52.9,21.1,39.0
2025-07-24,FLD_06,EQP_006,19.1,53.5,0.06,65.7,58.6,31.8,39.9
2025-07-25,FLD_01,EQP_001,33.7,39.8,0.0,39.9,61.9,30.9,52.7
2025-07-25,FLD_02,EQP_002,31.6,47.7,0.0,21.9,50.0,35.9,39.9
2025-07-25,FLD_03,EQP_003,12.2,70.7,0.0,39.5,47.7,30.8,40.5
2025-07-25,FLD_04,EQP_004,17.1,61.2,0.0,54.6,44.8,33.6,25.2
2025-07-25,FLD_05,EQP_005,36.1,50.0,0.0,34.2,51.5,33.4,43.3
2025-07-25,FLD_06,EQP_006,18.9,58.2,0.0,55.2,51.1,23.5,38.9
2025-07-26,FLD_01,EQP_001,29.0,39.7,0.0,44.6,45.9,25.1,46.6
2025-07-26,FLD_02,EQP_002,37.7,48.0,0.0,16.2,35.6,29.1,44.5
2025-07-26,FLD_03,EQP_003,20.9,57.2,0.51,29.0,49.9,27.6,42.0
2025-07-26,FLD_04,EQP_004,21.5,47.6,0.0,47.1,55.0,31.4,35.9
2025-07-26,FLD_05,EQP_005,34.2,43.5,0.0,35.3,50.4,24.6,48.3
2025-07-26,FLD_06,EQP_006,15.2,41.6,0.0,49.9,43.0,31.5,38.1
2025-07-27,FLD_01,EQP_001,42.3,19.8,0.0,48.6,55.0,23.0,44.8
2025-07-27,FLD_02,EQP_002,27.3,38.2,0.0,15.1,49.4,25.4,45.7
2025-07-27,FLD_03,EQP_003,14.3,60.3,0.12,29.8,40.6,29.2,34.2
2025-07-27,FLD_04,EQP_004,19.9,46.0,0.0,51.8,56.9,27.9,40.7
2025-07-27,FLD_05,EQP_005,25.5,44.0,0.22,50.7,55.2,25.6,43.3
2025-07-27,FLD_06,EQP_006,15.7,41.3,0.0,59.0,65.4,29.4,42.2
2025-07-28,FLD_01,EQP_001,36.8,40.0,0.0,41.3,61.4,26.2,43.5
2025-07-28,FLD_02,EQP_002,33.6,28.3,0.0,13.4,52.6,28.7,33.9
2025-07-28,FLD_03,EQP_003,19.7,57.6,0.0,29.6,51.7,38.5,46.3
2025-07-28,FLD_04,EQP_004,7.3,52.6,0.04,57.5,45.8,27.1,31.4
2025-07-28,FLD_05,EQP_005,29.6,43.3,0.0,42.1,37.8,33.7,34.4
2025-07-28,FLD_06,EQP_006,12.4,71.1,0.0,62.3,46.7,31.6,46.8
2025-07-29,FLD_01,EQP_001,37.6,33.2,0.0,47.8,34.3,26.8,39.6
2025-07-29,FLD_02,EQP_002,34.2,21.9,0.0,14.5,51.7,24.5,43.9
2025-07-29,FLD_03,EQP_003,15.9,49.9,0.18,43.6,37.9,24.3,39.4
2025-07-29,FLD_04,EQP_004,15.9,70.4,0.0,47.9,52.9,39.7,33.2
2025-07-29,FLD_05,EQP_005,36.6,26.8,0.0,28.5,49.8,27.3,49.4
2025-07-29,FLD_06,EQP_006,11.9,58.7,0.0,53.7,40.9,29.8,42.1
2025-07-30,FLD_01,EQP_001,37.9,49.7,0.0,40.7,59.2,32.3,47.6
2025-07-30,FLD_02,EQP_002,29.3,21.1,0.0,19.1,54.7,32.2,36.9
2025-07-30,FLD_03,EQP_003,18.6,44.8,0.0,35.1,39.2,33.0,37.9
2025-07-30,FLD_04,EQP_004,18.0,59.9,0.0,54.2,46.2,26.8,28.1
2025-07-30,FLD_05,EQP_005,38.3,45.4,0.0,36.5,62.6,21.0,43.0
2025-07-30,FLD_06,EQP_006,20.9,51.9,0.1,52.6,56.9,31.9,46.8
2025-07-31,FLD_01,EQP_001,33.2,50.3,0.0,37.0,40.7,24.5,36.2
2025-07-31,FLD_02,EQP_002,32.6,36.5,0.02,15.6,49.8,31.7,32.5
2025-07-31,FLD_03,EQP_003,15.3,68.5,0.02,32.6,54.0,32.0,45.2
2025-07-31,FLD_04,EQP_004,16.1,63.7,0.28,60.5,41.9,24.1,37.9
2025-07-31,FLD_05,EQP_005,39.9,33.2,0.0,44.3,52.2,30.2,32.6
2025-07-31,FLD_06,EQP_006,8.9,44.1,0.0,65.8,51.3,27.8,36.8
2025-08-01,FLD_01,EQP_001,33.3,36.1,0.0,40.0,38.9,21.4,33.5
2025-08-01,FLD_02,EQP_002,43.9,47.5,0.0,37.9,63.1,27.4,37.2
2025-08-01,FLD_03,EQP_003,16.0,58.9,0.13,25.1,38.6,21.6,47.2
2025-08-01,FLD_04,EQP_004,15.8,46.2,0.0,53.8,35.8,29.4,39.8
2025-08-01,FLD_05,EQP_005,34.0,32.8,0.04,39.5,38.0,30.3,41.1
2025-08-01,FLD_06,EQP_006,11.9,70.8,0.11,61.4,47.6,31.7,31.7
2025-08-02,FLD_01,EQP_001,38.0,22.2,0.0,42.8,57.8,34.8,52.5
2025-08-02,FLD_02,EQP_002,35.7,30.6,0.0,26.6,43.0,25.3,35.3
2025-08-02,FLD_03,EQP_003,13.1,61.3,0.0,33.1,48.5,24.6,45.3
2025-08-02,FLD_04,EQP_004,13.7,56.1,0.0,57.1,44.4,34.0,32.7
2025-08-02,FLD_05,EQP_005,38.5,36.6,0.0,37.9,47.3,27.7,42.9
2025-08-02,FLD_06,EQP_006,14.7,55.8,0.05,59.0,59.4,27.8,48.1
2025-08-03,FLD_01,EQP_001,35.7,30.8,0.0,43.1,55.9,29.7,39.4
2025-08-03,FLD_02,EQP_002,33.4,42.8,0.02,43.9,49.3,29.5,38.6
2025-08-03,FLD_03,EQP_003,14.7,63.7,0.0,33.4,59.8,32.0,46.0
2025-08-03,FLD_04,EQP_004,11.0,60.9,0.32,63.0,37.6,37.5,33.0
2025-08-03,FLD_05,EQP_005,29.8,15.0,0.0,43.2,51.9,28.0,38.9
2025-08-03,FLD_06,EQP_006,18.7,62.8,0.03,59.0,57.5,34.0,34.7
2025-08-04,FLD_01,EQP_001,33.6,48.7,0.0,39.8,52.5,31.1,40.0
2025-08-04,FLD_02,EQP_002,32.0,15.0,0.0,37.8,52.1,34.6,41.6
2025-08-04,FLD_03,EQP_003,14.5,73.3,0.12,29.0,50.0,29.5,39.6
2025-08-04,FLD_04,EQP_004,8.0,54.4,0.0,62.8,42.3,27.0,35.9
2025-08-04,FLD_05,EQP_005,33.0,46.3,0.0,36.9,42.1,28.5,41.9
2025-08-04,FLD_06,EQP_006,9.8,55.6,0.0,61.2,45.7,32.6,40.6
2025-08-05,FLD_01,EQP_001,39.5,27.1,0.0,34.6,47.2,16.7,38.5
2025-08-05,FLD_02,EQP_002,30.1,37.6,0.0,36.4,49.4,28.4,38.8
2025-08-05,FLD_03,EQP_003,19.7,58.0,0.0,29.3,50.1,36.4,27.2
2025-08-05,FLD_04,EQP_004,5.1,60.3,0.14,55.0,53.9,28.2,45.7
2025-08-05,FLD_05,EQP_005,26.3,31.9,0.23,46.6,43.6,29.7,40.3
2025-08-05,FLD_06,EQP_006,15.2,48.5,0.04,63.0,51.4,28.3,40.6
2025-08-06,FLD_01,EQP_001,38.4,36.5,0.0,37.8,43.5,22.0,40.2
2025-08-06,FLD_02,EQP_002,38.4,47.8,0.0,34.4,52.3,33.0,48.7
2025-08-06,FLD_03,EQP_003,11.9,58.6,0.0,16.4,38.5,20.7,31.3
2025-08-06,FLD_04,EQP_004,20.6,46.8,0.0,51.4,35.9,37.2,51.8
2025-08-06,FLD_05,EQP_005,36.2,38.8,0.0,27.0,62.3,32.0,39.3
2025-08-06,FLD_06,EQP_006,20.2,54.4,0.03,57.0,47.2,35.4,44.9
2025-08-07,FLD_01,EQP_001,36.1,24.0,0.0,35.4,40.4,26.4,41.2
2025-08-07,FLD_02,EQP_002,35.9,26.0,0.0,31.1,46.7,26.4,42.6
2025-08-07,FLD_03,EQP_003,18.9,66.7,0.1,38.7,48.5,30.0,49.3
2025-08-07,FLD_04,EQP_004,17.7,67.0,0.0,61.3,53.0,22.5,53.0
2025-08-07,FLD_05,EQP_005,34.0,35.3,0.0,36.4,41.9,31.7,45.3
2025-08-07,FLD_06,EQP_006,10.7,66.3,0.0,60.5,52.8,26.8,33.2
2025-08-08,FLD_01,EQP_001,37.2,47.0,0.0,44.2,59.6,34.2,29.5
2025-08-08,FLD_02,EQP_002,40.3,53.5,0.0,34.1,52.1,33.0,38.0
2025-08-08,FLD_03,EQP_003,8.0,64.4,0.06,28.6,44.9,31.9,43.8
2025-08-08,FLD_04,EQP_004,16.6,56.6,0.25,58.6,54.6,24.2,51.2
2025-08-08,FLD_05,EQP_005,34.3,33.6,0.0,36.0,42.2,28.7,30.7
2025-08-08,FLD_06,EQP_006,17.2,53.1,0.57,66.3,50.4,32.8,25.2
2025-08-09,FLD_01,EQP_001,36.8,31.7,0.0,49.7,53.7,26.3,41.0
2025-08-09,FLD_02,EQP_002,40.5,40.2,0.0,38.2,52.9,29.8,41.2
2025-08-09,FLD_03,EQP_003,13.8,54.2,0.0,33.7,55.4,33.7,38.5
2025-08-09,FLD_04,EQP_004,12.9,72.6,0.0,58.8,37.3,32.1,34.2
2025-08-09,FLD_05,EQP_005,31.6,29.2,0.0,51.1,48.1,30.3,45.5
2025-08-09,FLD_06,EQP_006,10.7,61.7,0.0,56.0,55.0,24.5,43.9
2025-08-10,FLD_01,EQP_001,41.8,44.0,0.0,43.8,51.5,30.0,39.8
2025-08-10,FLD_02,EQP_002,38.9,31.4,0.0,28.6,61.2,36.1,42.4
2025-08-10,FLD_03,EQP_003,15.4,55.7,0.0,33.5,50.2,35.3,52.7
2025-08-10,FLD_04,EQP_004,10.0,65.2,0.0,54.0,45.6,34.6,37.0
2025-08-10,FLD_05,EQP_005,32.5,28.6,0.0,35.0,48.5,21.9,42.7
2025-08-10,FLD_06,EQP_006,19.2,47.1,0.0,58.9,57.4,39.6,36.8
2025-08-11,FLD_01,EQP_001,30.5,41.1,0.0,47.8,49.0,35.1,36.5
2025-08-11,FLD_02,EQP_002,40.3,28.3,0.0,30.9,54.4,24.9,39.9
2025-08-11,FLD_03,EQP_003,18.6,58.1,0.01,36.9,49.8,27.5,41.0
2025-08-11,FLD_04,EQP_004,16.2,42.0,0.0,58.0,61.4,31.2,31.6
2025-08-11,FLD_05,EQP_005,33.1,46.2,0.0,36.8,51.6,29.6,43.0
2025-08-11,FLD_06,EQP_006,17.5,60.0,0.0,58.6,47.4,30.1,46.2
2025-08-12,FLD_01,EQP_001,42.7,37.5,0.0,42.1,44.8,36.5,48.2
2025-08-12,FLD_02,EQP_002,35.6,52.1,0.06,46.8,50.8,32.3,46.2
2025-08-12,FLD_03,EQP_003,12.7,50.7,0.0,35.5,36.1,31.8,47.8
2025-08-12,FLD_04,EQP_004,19.9,62.2,0.69,61.1,57.8,25.8,44.8
2025-08-12,FLD_05,EQP_005,34.9,46.4,0.0,38.9,52.2,40.5,32.6
2025-08-12,FLD_06,EQP_006,15.7,57.5,0.13,66.6,54.3,36.2,38.5
2025-08-13,FLD_01,EQP_001,34.8,24.5,0.0,39.9,52.8,24.7,32.8
2025-08-13,FLD_02,EQP_002,33.3,48.6,0.0,46.2,45.7,33.7,40.3
2025-08-13,FLD_03,EQP_003,10.1,45.9,0.27,32.6,57.9,20.3,42.0
2025-08-13,FLD_04,EQP_004,14.9,43.7,0.05,50.0,43.6,30.3,48.8
2025-08-13,FLD_05,EQP_005,39.3,30.9,0.0,31.4,48.6,31.7,27.2
2025-08-13,FLD_06,EQP_006,12.1,51.4,0.0,67.5,54.1,32.7,46.1
2025-08-14,FLD_01,EQP_001,38.7,48.7,0.0,42.0,47.9,29.1,47.3
2025-08-14,FLD_02,EQP_002,34.3,42.9,0.0,48.8,42.1,26.6,47.4
2025-08-14,FLD_03,EQP_003,9.8,61.5,0.0,39.6,50.9,29.8,45.8
2025-08-14,FLD_04,EQP_004,14.0,56.9,0.0,61.6,38.8,33.2,38.8
2025-08-14,FLD_05,EQP_005,40.5,47.7,0.0,37.3,64.4,35.4,25.8
2025-08-14,FLD_06,EQP_006,17.0,65.1,0.0,60.8,56.5,30.1,39.7
2025-08-15,FLD_01,EQP_001,32.4,36.2,0.0,52.3,57.8,31.3,34.5
2025-08-15,FLD_02,EQP_002,28.5,42.5,0.0,37.8,46.1,28.0,42.1
2025-08-15,FLD_03,EQP_003,11.0,51.5,0.0,25.9,42.4,37.2,36.5
2025-08-15,FLD_04,EQP_004,15.7,54.7,0.0,62.3,47.7,43.6,44.6
2025-08-15,FLD_05,EQP_005,42.3,44.4,0.0,42.4,56.4,35.8,47.5
2025-08-15,FLD_06,EQP_006,18.6,49.4,0.0,61.1,49.5,20.9,46.2
2025-08-16,FLD_01,EQP_001,40.0,16.2,0.0,42.3,27.1,25.9,43.0
2025-08-16,FLD_02,EQP_002,38.4,31.4,0.0,35.2,54.9,38.8,36.5
2025-08-16,FLD_03,EQP_003,15.1,65.2,0.0,33.9,57.7,29.6,34.2
2025-08-16,FLD_04,EQP_004,12.4,71.9,0.11,51.7,53.2,22.3,40.4
2025-08-16,FLD_05,EQP_005,32.0,25.3,0.0,35.9,40.5,29.6,42.8
2025-08-16,FLD_06,EQP_006,8.6,52.1,0.0,54.2,64.3,37.9,35.0
2025-08-17,FLD_01,EQP_001,36.3,26.3,0.0,40.2,67.5,43.1,38.4
2025-08-17,FLD_02,EQP_002,38.5,43.7,0.0,40.2,54.3,29.0,37.1
2025-08-17,FLD_03,EQP_003,13.9,68.9,0.0,35.9,50.0,29.3,41.7
2025-08-17,FLD_04,EQP_004,9.8,41.4,0.0,62.2,46.1,22.7,40.1
2025-08-17,FLD_05,EQP_005,39.9,34.5,0.0,25.6,49.2,32.9,55.9
2025-08-17,FLD_06,EQP_006,18.2,58.3,0.0,68.1,54.3,28.3,48.2
2025-08-18,FLD_01,EQP_001,29.9,35.9,0.0,43.5,59.6,29.1,43.6
2025-08-18,FLD_02,EQP_002,35.5,30.7,0.0,39.1,51.3,26.6,40.8
2025-08-18,FLD_03,EQP_003,14.4,53.7,0.0,26.5,57.9,32.5,28.8
2025-08-18,FLD_04,EQP_004,16.6,65.2,0.0,55.9,51.0,37.7,45.0
2025-08-18,FLD_05,EQP_005,33.5,18.8,0.03,39.5,40.2,26.8,22.3
2025-08-18,FLD_06,EQP_006,15.2,43.5,0.0,64.2,42.2,31.2,46.0
2025-08-19,FLD_01,EQP_001,35.9,29.3,0.07,45.7,50.0,35.8,43.1
2025-08-19,FLD_02,EQP_002,30.2,40.8,0.0,36.8,66.0,28.4,39.6
2025-08-19,FLD_03,EQP_003,20.5,54.3,0.0,15.3,51.4,28.0,52.6
2025-08-19,FLD_04,EQP_004,7.4,57.1,0.0,55.7,36.1,32.7,28.6
2025-08-19,FLD_05,EQP_005,28.4,31.9,0.0,39.1,40.9,35.3,43.8
2025-08-19,FLD_06,EQP_006,17.2,47.5,0.0,61.0,52.6,22.8,36.6
2025-08-20,FLD_01,EQP_001,32.1,35.2,0.0,46.1,58.2,21.8,37.3
2025-08-20,FLD_02,EQP_002,31.7,26.7,0.0,37.6,52.7,30.7,38.5
2025-08-20,FLD_03,EQP_003,14.4,75.8,0.0,39.4,57.7,38.9,43.4
2025-08-20,FLD_04,EQP_004,11.0,59.6,0.19,54.5,60.1,30.0,45.0
2025-08-20,FLD_05,EQP_005,36.2,35.7,0.1,47.6,33.9,32.7,40.3
2025-08-20,FLD_06,EQP_006,13.4,38.3,0.0,58.6,55.3,29.0,37.7
2025-08-21,FLD_01,EQP_001,37.4,34.0,0.0,40.7,52.1,30.5,46.3
2025-08-21,FLD_02,EQP_002,34.6,42.5,0.0,32.2,49.3,28.7,39.2
2025-08-21,FLD_03,EQP_003,20.9,50.9,0.0,13.9,44.3,23.3,40.9
2025-08-21,FLD_04,EQP_004,6.3,61.6,0.0,53.1,52.2,23.6,46.2
2025-08-21,FLD_05,EQP_005,40.3,51.0,0.0,32.4,45.8,33.2,33.0
2025-08-21,FLD_06,EQP_006,13.1,64.3,0.0,61.0,48.6,26.3,33.3
2025-08-22,FLD_01,EQP_001,38.0,22.7,0.0,43.4,54.3,32.5,36.0
2025-08-22,FLD_02,EQP_002,36.0,21.5,0.0,35.0,45.0,28.4,36.1
2025-08-22,FLD_03,EQP_003,18.1,51.6,0.0,38.2,49.7,32.9,36.6
2025-08-22,FLD_04,EQP_004,6.8,50.1,0.0,63.4,42.9,31.5,34.9
2025-08-22,FLD_05,EQP_005,38.4,21.6,0.0,32.7,46.2,27.2,37.2
2025-08-22,FLD_06,EQP_006,16.1,56.9,0.0,51.4,52.0,31.0,42.6
2025-08-23,FLD_01,EQP_001,35.5,38.0,0.0,46.0,53.4,24.2,55.4
2025-08-23,FLD_02,EQP_002,37.1,40.8,0.0,48.2,49.8,32.5,38.0
2025-08-23,FLD_03,EQP_003,15.9,41.3,0.06,26.6,54.4,32.6,43.5
2025-08-23,FLD_04,EQP_004,12.2,63.3,0.0,52.0,62.5,21.5,47.9
2025-08-23,FLD_05,EQP_005,28.1,26.8,0.0,48.3,46.6,31.7,40.3
2025-08-23,FLD_06,EQP_006,17.2,48.1,0.0,55.4,48.2,28.2,44.3
2025-08-24,FLD_01,EQP_001,38.0,25.6,0.0,40.4,48.0,20.8,45.9
2025-08-24,FLD_02,EQP_002,28.1,35.5,0.0,36.2,51.6,29.6,45.2
2025-08-24,FLD_03,EQP_003,11.9,49.5,0.1,37.0,50.7,36.6,46.9
2025-08-24,FLD_04,EQP_004,16.8,47.8,0.0,51.4,48.7,24.8,37.9
2025-08-24,FLD_05,EQP_005,32.2,37.5,0.0,28.3,56.2,30.4,38.9
2025-08-24,FLD_06,EQP_006,18.1,46.9,0.0,45.9,53.4,35.8,40.7
2025-08-25,FLD_01,EQP_001,35.7,50.2,0.0,41.2,53.4,34.1,34.0
2025-08-25,FLD_02,EQP_002,29.8,45.5,0.0,40.5,55.6,24.2,45.5
2025-08-25,FLD_03,EQP_003,17.0,62.0,0.0,32.8,52.4,29.2,39.6
2025-08-25,FLD_04,EQP_004,18.3,58.4,0.36,56.0,38.7,37.9,46.4
2025-08-25,FLD_05,EQP_005,40.0,23.8,0.0,43.3,56.2,24.3,42.1
2025-08-25,FLD_06,EQP_006,12.8,61.2,0.0,63.5,41.8,27.0,41.9
